Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,State Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-2022-008677,2022-11-22,2022-11-29,Standard Class,CUST-10891,James Young,Corporate,United States,Worcester,Massachusetts,MA,East,PAP-319,Office Supplies,Paper,Paper Model 319,116.82,5,0.2,23.69
ORD-2022-009623,2022-11-22,2022-11-29,Standard Class,CUST-11006,Wei Walker,Corporate,United States,Worcester,Massachusetts,MA,East,PHO-620,Technology,Phones,Phone Model 620,414.59,1,0.4,-21.9
ORD-2022-009774,2022-11-22,2022-11-29,Standard Class,CUST-10999,Emma Khan,Corporate,United States,Phoenix,Arizona,AZ,West,KID-400,Clothing,Kids' Wear,Kids' Wear Model 400,78.57,1,0.0,11.55
ORD-2022-000997,2022-11-23,2022-11-26,Second Class,CUST-11222,Carlos Lewis,Consumer,United States,Eugene,Oregon,OR,West,PAP-298,Office Supplies,Paper,Paper Model 298,10.37,1,0.0,3.37
ORD-2022-001059,2022-11-23,2022-11-25,Second Class,CUST-10623,Elena Wilson,Consumer,United States,Savannah,Georgia,GA,South,WOM-645,Clothing,Women's Apparel,Women's Apparel Model 645,46.48,1,0.3,1.9
ORD-2022-002289,2022-11-23,2022-11-23,Same Day,CUST-10839,Ava Kumar,Consumer,United States,Memphis,Tennessee,TN,South,CHA-695,Furniture,Chairs,Chair Model 695,332.25,1,0.15,13.18
ORD-2022-002465,2022-11-23,2022-11-25,First Class,CUST-10524,Chen Patel,Consumer,United States,Memphis,Tennessee,TN,South,LAB-743,Office Supplies,Labels,Label Model 743,34.64,4,0.2,6.28
ORD-2022-002506,2022-11-23,2022-11-28,Standard Class,CUST-11150,Emma Patel,Consumer,United States,Tucson,Arizona,AZ,West,CAM-444,Technology,Cameras,Camera Model 444,152.99,1,0.4,-10.66
ORD-2022-002714,2022-11-23,2022-11-27,Standard Class,CUST-10683,Noah Wilson,Consumer,United States,Richmond,Virginia,VA,East,LAP-751,Technology,Laptops,Laptop Model 751,3426.45,3,0.0,359.18
ORD-2022-004896,2022-11-23,2022-11-29,Standard Class,CUST-10655,Ethan Rossi,Consumer,United States,Newark,New Jersey,NJ,East,LAB-405,Office Supplies,Labels,Label Model 405,14.28,2,0.1,2.67
ORD-2022-007530,2022-11-23,2022-11-29,Standard Class,CUST-10337,Grace Chang,Consumer,United States,Ann Arbor,Michigan,MI,Central,STO-937,Office Supplies,Storage,Storage Model 937,76.94,2,0.0,17.74
ORD-2022-008089,2022-11-23,2022-11-27,Second Class,CUST-10100,Olivia Walker,Corporate,United States,Buffalo,New York,NY,East,STO-659,Office Supplies,Storage,Storage Model 659,363.18,3,0.1,41.98
ORD-2022-002874,2022-11-24,2022-11-29,Standard Class,CUST-11291,Emma Taylor,Consumer,United States,Reno,Nevada,NV,West,DEC-559,Home & Kitchen,Decor,Decor Model 559,66.63,2,0.0,12.77
ORD-2022-003188,2022-11-24,2022-11-28,Second Class,CUST-10014,Ananya Davis,Consumer,United States,Richmond,Virginia,VA,East,WOM-841,Clothing,Women's Apparel,Women's Apparel Model 841,470.79,4,0.2,64.42
ORD-2022-003956,2022-11-24,2022-12-01,Standard Class,CUST-10980,Elena Young,Corporate,United States,Denver,Colorado,CO,West,ART-768,Office Supplies,Art,Art Model 768,4.6,1,0.1,0.97
ORD-2022-004888,2022-11-24,2022-11-28,Standard Class,CUST-10526,Ethan Young,Consumer,United States,Reno,Nevada,NV,West,ACC-552,Technology,Accessories,Accessorie Model 552,251.57,3,0.2,61.45
ORD-2022-005143,2022-11-24,2022-11-30,Standard Class,CUST-10753,Ava Wilson,Corporate,United States,Buffalo,New York,NY,East,WOM-579,Clothing,Women's Apparel,Women's Apparel Model 579,172.21,1,0.0,35.84
ORD-2022-005842,2022-11-24,2022-11-27,Second Class,CUST-11257,Priya Clark,Corporate,United States,St. Paul,Minnesota,MN,Central,PHO-930,Technology,Phones,Phone Model 930,506.63,2,0.3,-19.03
ORD-2022-007316,2022-11-24,2022-11-29,Standard Class,CUST-11396,Isabella Kumar,Corporate,United States,Worcester,Massachusetts,MA,East,FUR-745,Furniture,Furnishings,Furnishing Model 745,53.71,1,0.2,0.82
ORD-2022-009386,2022-11-24,2022-11-29,Standard Class,CUST-11176,Isabella Wilson,Corporate,United States,Orlando,Florida,FL,South,COO-527,Home & Kitchen,Cookware,Cookware Model 527,833.13,3,0.0,175.17
ORD-2022-000867,2022-11-25,2022-11-27,Second Class,CUST-10548,Elena Nguyen,Consumer,United States,Reno,Nevada,NV,West,DEC-707,Home & Kitchen,Decor,Decor Model 707,245.69,2,0.15,19.31
ORD-2022-000928,2022-11-25,2022-12-02,Standard Class,CUST-10202,Mia Kumar,Corporate,United States,Springfield,Illinois,IL,Central,BIN-885,Office Supplies,Binders,Binder Model 885,26.76,1,0.0,8.03
ORD-2022-001012,2022-11-25,2022-11-28,Second Class,CUST-10624,Noah Young,Consumer,United States,Houston,Texas,TX,Central,APP-947,Home & Kitchen,Appliances,Appliance Model 947,371.62,1,0.2,-0.54
ORD-2022-001509,2022-11-25,2022-12-01,Standard Class,CUST-10897,Mia Lee,Consumer,United States,Pittsburgh,Pennsylvania,PA,East,KID-804,Clothing,Kids' Wear,Kids' Wear Model 804,59.2,3,0.1,6.97
ORD-2022-001759,2022-11-25,2022-12-01,Standard Class,CUST-10144,Ananya Wilson,Consumer,United States,Las Vegas,Nevada,NV,West,STO-608,Office Supplies,Storage,Storage Model 608,79.62,2,0.0,12.32
ORD-2022-004069,2022-11-25,2022-11-28,Second Class,CUST-11102,Lucas Nguyen,Home Office,United States,Worcester,Massachusetts,MA,East,DEC-854,Home & Kitchen,Decor,Decor Model 854,365.12,5,0.4,-0.33
ORD-2022-004778,2022-11-25,2022-11-27,First Class,CUST-10480,Wei Davis,Consumer,United States,Portland,Oregon,OR,West,ACC-568,Technology,Accessories,Accessorie Model 568,82.98,1,0.15,14.74
ORD-2022-006981,2022-11-25,2022-11-29,Standard Class,CUST-11230,Olivia Lee,Consumer,United States,Atlanta,Georgia,GA,South,COO-867,Home & Kitchen,Cookware,Cookware Model 867,319.11,2,0.2,35.63
ORD-2022-007269,2022-11-25,2022-11-30,Standard Class,CUST-10221,Priya Wilson,Consumer,United States,Las Vegas,Nevada,NV,West,CHA-101,Furniture,Chairs,Chair Model 101,518.41,1,0.0,50.93
ORD-2022-007665,2022-11-25,2022-11-26,Same Day,CUST-10019,Emma Anderson,Home Office,United States,Dallas,Texas,TX,Central,CHA-487,Furniture,Chairs,Chair Model 487,687.93,2,0.2,-8.41
ORD-2022-007885,2022-11-25,2022-12-01,Standard Class,CUST-11279,James Martinez,Consumer,United States,Houston,Texas,TX,Central,FUR-834,Furniture,Furnishings,Furnishing Model 834,181.17,2,0.0,38.41
ORD-2022-008977,2022-11-25,2022-11-29,Second Class,CUST-10745,Emma Wilson,Home Office,United States,Tucson,Arizona,AZ,West,ART-989,Office Supplies,Art,Art Model 989,29.52,1,0.1,4.42
ORD-2022-009096,2022-11-25,2022-11-29,Second Class,CUST-11395,Ken Garcia,Corporate,United States,Pittsburgh,Pennsylvania,PA,East,LAB-581,Office Supplies,Labels,Label Model 581,15.58,3,0.15,2.38
ORD-2022-000096,2022-11-26,2022-11-27,First Class,CUST-10080,Nina Taylor,Consumer,United States,Ann Arbor,Michigan,MI,Central,MEN-804,Clothing,Men's Apparel,Men's Apparel Model 804,199.32,2,0.0,48.68
ORD-2022-000296,2022-11-26,2022-11-30,Second Class,CUST-10155,Daniel Taylor,Corporate,United States,Nashville,Tennessee,TN,South,LAP-147,Technology,Laptops,Laptop Model 147,3998.41,3,0.2,51.62
ORD-2022-001124,2022-11-26,2022-12-01,Standard Class,CUST-10210,Ava Taylor,Consumer,United States,Kansas City,Missouri,MO,Central,CAM-632,Technology,Cameras,Camera Model 632,172.12,1,0.1,32.54
ORD-2022-002686,2022-11-26,2022-11-30,Standard Class,CUST-10089,Ava Kumar,Consumer,United States,Richmond,Virginia,VA,East,CHA-567,Furniture,Chairs,Chair Model 567,157.12,1,0.0,11.94
ORD-2022-003342,2022-11-26,2022-11-30,Standard Class,CUST-10783,Nina Anderson,Consumer,United States,Denver,Colorado,CO,West,PAP-910,Office Supplies,Paper,Paper Model 910,17.87,1,0.1,4.55
ORD-2022-004042,2022-11-26,2022-11-30,Standard Class,CUST-10033,Ava Brown,Consumer,United States,Richmond,Virginia,VA,East,APP-700,Home & Kitchen,Appliances,Appliance Model 700,497.45,2,0.1,41.12
ORD-2022-004182,2022-11-26,2022-11-29,Second Class,CUST-10915,Olivia Young,Consumer,United States,Richmond,Virginia,VA,East,ACC-418,Technology,Accessories,Accessorie Model 418,74.72,2,0.3,7.36
ORD-2022-004857,2022-11-26,2022-12-01,Standard Class,CUST-10555,Grace Lee,Home Office,United States,Los Angeles,California,CA,West,LAP-213,Technology,Laptops,Laptop Model 213,1880.0,3,0.0,246.5
ORD-2022-005068,2022-11-26,2022-12-01,Standard Class,CUST-10690,Nina Khan,Consumer,United States,Richmond,Virginia,VA,East,CAM-715,Technology,Cameras,Camera Model 715,1110.67,2,0.2,11.24
ORD-2022-005526,2022-11-26,2022-12-01,Standard Class,CUST-11109,Emma Garcia,Corporate,United States,Houston,Texas,TX,Central,ACC-904,Technology,Accessories,Accessorie Model 904,170.1,2,0.0,48.73
ORD-2022-005638,2022-11-26,2022-11-27,First Class,CUST-10065,Ananya Martinez,Corporate,United States,Detroit,Michigan,MI,Central,CAM-689,Technology,Cameras,Camera Model 689,1614.33,2,0.4,-202.27
ORD-2022-007609,2022-11-26,2022-11-30,Standard Class,CUST-11206,Ava Anderson,Corporate,United States,Raleigh,North Carolina,NC,South,TAB-734,Furniture,Tables,Table Model 734,1311.1,5,0.2,-54.56
ORD-2022-009719,2022-11-26,2022-12-01,Standard Class,CUST-10467,Lucas Walker,Consumer,United States,St. Louis,Missouri,MO,Central,TAB-154,Furniture,Tables,Table Model 154,142.93,1,0.15,-0.43
ORD-2022-000395,2022-11-27,2022-12-01,Second Class,CUST-10202,Mia Kumar,Corporate,United States,Newark,New Jersey,NJ,East,PAP-228,Office Supplies,Paper,Paper Model 228,17.09,5,0.0,4.36
ORD-2022-000515,2022-11-27,2022-11-28,First Class,CUST-11066,Ethan Brown,Corporate,United States,Los Angeles,California,CA,West,LAB-844,Office Supplies,Labels,Label Model 844,5.13,1,0.3,0.29
ORD-2022-001396,2022-11-27,2022-11-27,Same Day,CUST-10556,Ahmed Khan,Corporate,United States,Buffalo,New York,NY,East,FUR-756,Furniture,Furnishings,Furnishing Model 756,208.86,4,0.15,20.39
ORD-2022-001643,2022-11-27,2022-12-03,Standard Class,CUST-10655,Ethan Rossi,Consumer,United States,Sacramento,California,CA,West,TAB-776,Furniture,Tables,Table Model 776,739.55,2,0.4,-126.41
ORD-2022-004292,2022-11-27,2022-12-01,Second Class,CUST-11335,Sara Lewis,Consumer,United States,Seattle,Washington,WA,West,CAM-220,Technology,Cameras,Camera Model 220,317.63,1,0.0,38.68
ORD-2022-004692,2022-11-27,2022-12-03,Standard Class,CUST-10946,Jack Chang,Home Office,United States,Buffalo,New York,NY,East,BIN-145,Office Supplies,Binders,Binder Model 145,13.3,2,0.15,2.71
ORD-2022-005474,2022-11-27,2022-11-28,Same Day,CUST-10501,Ananya Lewis,Consumer,United States,Pittsburgh,Pennsylvania,PA,East,LAP-103,Technology,Laptops,Laptop Model 103,1318.89,1,0.1,128.18
ORD-2022-008240,2022-11-27,2022-11-30,Second Class,CUST-10712,Liam Clark,Consumer,United States,Buffalo,New York,NY,East,ACC-987,Technology,Accessories,Accessorie Model 987,62.27,1,0.0,20.63
ORD-2022-008802,2022-11-27,2022-11-28,First Class,CUST-10712,Liam Clark,Consumer,United States,St. Louis,Missouri,MO,Central,COO-734,Home & Kitchen,Cookware,Cookware Model 734,225.4,2,0.2,6.9
ORD-2022-002470,2022-11-28,2022-11-29,First Class,CUST-10036,Lucas Patel,Consumer,United States,Albany,New York,NY,East,STO-864,Office Supplies,Storage,Storage Model 864,131.02,2,0.0,20.76
ORD-2022-004765,2022-11-28,2022-12-02,Standard Class,CUST-11140,Omar Brown,Consumer,United States,Albany,New York,NY,East,DEC-392,Home & Kitchen,Decor,Decor Model 392,738.87,5,0.0,172.0
ORD-2022-006420,2022-11-28,2022-11-30,First Class,CUST-10980,Elena Young,Corporate,United States,Eugene,Oregon,OR,West,FUR-102,Furniture,Furnishings,Furnishing Model 102,159.09,3,0.0,31.13
ORD-2022-006861,2022-11-28,2022-12-02,Standard Class,CUST-10586,Arjun Garcia,Consumer,United States,Memphis,Tennessee,TN,South,MEN-986,Clothing,Men's Apparel,Men's Apparel Model 986,466.97,4,0.1,79.09
ORD-2022-007790,2022-11-28,2022-12-02,Standard Class,CUST-10604,Emma Young,Consumer,United States,Richmond,Virginia,VA,East,LAB-319,Office Supplies,Labels,Label Model 319,5.76,1,0.15,0.99
ORD-2022-003803,2022-11-29,2022-12-04,Standard Class,CUST-10754,Elena Taylor,Corporate,United States,St. Paul,Minnesota,MN,Central,FOO-465,Clothing,Footwear,Footwear Model 465,275.63,2,0.0,58.27
ORD-2022-004571,2022-11-29,2022-12-05,Standard Class,CUST-10873,Nina Brown,Corporate,United States,Norfolk,Virginia,VA,East,LAB-691,Office Supplies,Labels,Label Model 691,30.59,4,0.0,8.31
ORD-2022-004618,2022-11-29,2022-12-04,Standard Class,CUST-10374,Noah Garcia,Corporate,United States,Denver,Colorado,CO,West,LAP-261,Technology,Laptops,Laptop Model 261,483.86,1,0.3,-25.91
ORD-2022-008013,2022-11-29,2022-12-04,Standard Class,CUST-10337,Grace Chang,Consumer,United States,Chicago,Illinois,IL,Central,KID-992,Clothing,Kids' Wear,Kids' Wear Model 992,51.0,1,0.0,13.06
ORD-2022-008896,2022-11-29,2022-12-04,Standard Class,CUST-10980,Elena Young,Corporate,United States,Albany,New York,NY,East,LAP-945,Technology,Laptops,Laptop Model 945,3204.3,5,0.0,451.6
ORD-2022-009468,2022-11-29,2022-12-02,Second Class,CUST-10271,Ahmed Garcia,Corporate,United States,Boulder,Colorado,CO,West,LAP-659,Technology,Laptops,Laptop Model 659,5272.17,4,0.1,253.32
ORD-2022-001624,2022-11-30,2022-12-01,Same Day,CUST-10038,Noah Lee,Home Office,United States,San Antonio,Texas,TX,Central,LAP-807,Technology,Laptops,Laptop Model 807,4873.81,4,0.0,470.25
ORD-2022-002445,2022-11-30,2022-12-04,Second Class,CUST-11061,Carlos Anderson,Corporate,United States,Portland,Oregon,OR,West,PHO-811,Technology,Phones,Phone Model 811,1705.39,2,0.0,333.71
ORD-2022-002637,2022-11-30,2022-12-02,First Class,CUST-10350,Ethan Anderson,Corporate,United States,New York City,New York,NY,East,STO-591,Office Supplies,Storage,Storage Model 591,108.68,1,0.1,16.35
ORD-2022-003893,2022-11-30,2022-12-07,Standard Class,CUST-10044,Sara Clark,Consumer,United States,Nashville,Tennessee,TN,South,BOO-996,Furniture,Bookcases,Bookcase Model 996,301.83,1,0.2,-4.14
ORD-2022-004374,2022-11-30,2022-12-02,Second Class,CUST-10980,Elena Young,Corporate,United States,Jersey City,New Jersey,NJ,East,BIN-240,Office Supplies,Binders,Binder Model 240,51.02,2,0.0,14.15
ORD-2022-006032,2022-11-30,2022-12-06,Standard Class,CUST-10800,Noah Chang,Consumer,United States,Boston,Massachusetts,MA,East,BOO-457,Furniture,Bookcases,Bookcase Model 457,571.67,2,0.0,58.22
ORD-2022-006416,2022-11-30,2022-12-04,Second Class,CUST-10758,Mia Smith,Consumer,United States,St. Paul,Minnesota,MN,Central,FOO-897,Clothing,Footwear,Footwear Model 897,300.89,2,0.0,41.51
ORD-2022-007933,2022-11-30,2022-12-06,Standard Class,CUST-10618,James Patel,Corporate,United States,Portland,Oregon,OR,West,STO-565,Office Supplies,Storage,Storage Model 565,113.75,1,0.0,25.56
ORD-2022-008489,2022-11-30,2022-12-07,Standard Class,CUST-10551,Ava Garcia,Consumer,United States,Jersey City,New Jersey,NJ,East,LAP-781,Technology,Laptops,Laptop Model 781,541.04,1,0.1,20.02
ORD-2022-009507,2022-11-30,2022-12-02,Second Class,CUST-10501,Ananya Lewis,Consumer,United States,Savannah,Georgia,GA,South,LAP-108,Technology,Laptops,Laptop Model 108,5444.51,4,0.2,204.43
ORD-2022-009526,2022-11-30,2022-12-01,Same Day,CUST-10771,Robert Martinez,Consumer,United States,Boston,Massachusetts,MA,East,DEC-395,Home & Kitchen,Decor,Decor Model 395,62.31,2,0.3,0.68
ORD-2022-000841,2022-12-01,2022-12-06,Standard Class,CUST-10544,Daniel Patel,Corporate,United States,Savannah,Georgia,GA,South,PHO-972,Technology,Phones,Phone Model 972,1448.3,4,0.4,-87.98
ORD-2022-001004,2022-12-01,2022-12-05,Standard Class,CUST-10159,Ken Nguyen,Home Office,United States,San Diego,California,CA,West,ART-342,Office Supplies,Art,Art Model 342,15.95,2,0.0,3.7
ORD-2022-001760,2022-12-01,2022-12-03,Second Class,CUST-11277,Nina Patel,Corporate,United States,Boston,Massachusetts,MA,East,COO-685,Home & Kitchen,Cookware,Cookware Model 685,196.48,2,0.2,21.03
ORD-2022-003038,2022-12-01,2022-12-08,Standard Class,CUST-10271,Ahmed Garcia,Corporate,United States,Worcester,Massachusetts,MA,East,ART-238,Office Supplies,Art,Art Model 238,29.09,1,0.15,5.26
ORD-2022-003277,2022-12-01,2022-12-05,Standard Class,CUST-10368,Isabella Rossi,Consumer,United States,Miami,Florida,FL,South,PAP-510,Office Supplies,Paper,Paper Model 510,23.45,3,0.1,5.49
ORD-2022-006277,2022-12-01,2022-12-05,Second Class,CUST-11357,Ethan Wilson,Corporate,United States,Raleigh,North Carolina,NC,South,ACC-847,Technology,Accessories,Accessorie Model 847,79.71,1,0.3,12.78
ORD-2022-006395,2022-12-01,2022-12-01,Same Day,CUST-11169,Mary Johnson,Home Office,United States,Houston,Texas,TX,Central,ACC-428,Technology,Accessories,Accessorie Model 428,37.84,1,0.0,10.83
ORD-2022-006923,2022-12-01,2022-12-01,Same Day,CUST-10922,Omar Anderson,Consumer,United States,San Antonio,Texas,TX,Central,APP-131,Home & Kitchen,Appliances,Appliance Model 131,56.41,1,0.3,-1.88
ORD-2022-006985,2022-12-01,2022-12-04,Second Class,CUST-10351,Ahmed Garcia,Consumer,United States,Tucson,Arizona,AZ,West,PAP-989,Office Supplies,Paper,Paper Model 989,4.64,1,0.0,1.2
ORD-2022-007164,2022-12-01,2022-12-05,Standard Class,CUST-11052,Jack Khan,Corporate,United States,Kansas City,Missouri,MO,Central,BOO-437,Furniture,Bookcases,Bookcase Model 437,2904.67,5,0.0,304.05
ORD-2022-007563,2022-12-01,2022-12-08,Standard Class,CUST-10064,Carlos Anderson,Corporate,United States,St. Louis,Missouri,MO,Central,ACC-855,Technology,Accessories,Accessorie Model 855,67.38,1,0.15,15.59
ORD-2022-008917,2022-12-01,2022-12-04,Second Class,CUST-10719,Noah Young,Consumer,United States,Minneapolis,Minnesota,MN,Central,BOO-802,Furniture,Bookcases,Bookcase Model 802,2114.99,5,0.0,166.96
ORD-2022-009126,2022-12-01,2022-12-07,Standard Class,CUST-11147,Isabella Clark,Consumer,United States,Sacramento,California,CA,West,TAB-444,Furniture,Tables,Table Model 444,1725.84,4,0.3,-186.5
ORD-2022-001552,2022-12-02,2022-12-03,First Class,CUST-10829,Elena Khan,Corporate,United States,Savannah,Georgia,GA,South,WOM-538,Clothing,Women's Apparel,Women's Apparel Model 538,98.96,1,0.2,16.77
ORD-2022-003863,2022-12-02,2022-12-09,Standard Class,CUST-10922,Omar Anderson,Consumer,United States,Seattle,Washington,WA,West,KID-504,Clothing,Kids' Wear,Kids' Wear Model 504,58.32,1,0.1,10.62
ORD-2022-004645,2022-12-02,2022-12-06,Second Class,CUST-11232,Lucas Garcia,Home Office,United States,Philadelphia,Pennsylvania,PA,East,STO-641,Office Supplies,Storage,Storage Model 641,30.21,3,0.1,3.53
ORD-2022-005011,2022-12-02,2022-12-08,Standard Class,CUST-11169,Mary Johnson,Home Office,United States,Miami,Florida,FL,South,PHO-808,Technology,Phones,Phone Model 808,2683.06,4,0.0,423.04
ORD-2022-005347,2022-12-02,2022-12-06,Standard Class,CUST-11104,Liam Patel,Consumer,United States,Springfield,Illinois,IL,Central,CAM-117,Technology,Cameras,Camera Model 117,1152.02,2,0.3,38.71
ORD-2022-006615,2022-12-02,2022-12-06,Standard Class,CUST-11277,Nina Patel,Corporate,United States,Tucson,Arizona,AZ,West,PHO-543,Technology,Phones,Phone Model 543,153.23,1,0.3,-2.61
ORD-2022-007449,2022-12-02,2022-12-06,Standard Class,CUST-11276,Sofia Garcia,Consumer,United States,Kansas City,Missouri,MO,Central,LAP-214,Technology,Laptops,Laptop Model 214,5229.11,3,0.0,711.82
ORD-2022-008342,2022-12-02,2022-12-06,Standard Class,CUST-10916,Carlos Johnson,Consumer,United States,Pittsburgh,Pennsylvania,PA,East,ACC-919,Technology,Accessories,Accessorie Model 919,129.45,2,0.4,2.65
ORD-2022-009130,2022-12-02,2022-12-05,Second Class,CUST-10261,Ahmed Clark,Corporate,United States,Spokane,Washington,WA,West,FOO-907,Clothing,Footwear,Footwear Model 907,152.81,1,0.0,28.76
ORD-2022-009259,2022-12-02,2022-12-04,Second Class,CUST-10980,Elena Young,Corporate,United States,Las Vegas,Nevada,NV,West,ACC-643,Technology,Accessories,Accessorie Model 643,106.21,1,0.1,25.86
ORD-2022-009794,2022-12-02,2022-12-08,Standard Class,CUST-11280,Carlos Brown,Corporate,United States,Raleigh,North Carolina,NC,South,WOM-613,Clothing,Women's Apparel,Women's Apparel Model 613,92.06,1,0.1,16.22
ORD-2022-000172,2022-12-03,2022-12-09,Standard Class,CUST-10858,Daniel Brown,Consumer,United States,Norfolk,Virginia,VA,East,LAP-490,Technology,Laptops,Laptop Model 490,1450.71,2,0.0,248.97
ORD-2022-000822,2022-12-03,2022-12-09,Standard Class,CUST-10771,Robert Martinez,Consumer,United States,Denver,Colorado,CO,West,TAB-322,Furniture,Tables,Table Model 322,543.43,2,0.2,-39.63
ORD-2022-001188,2022-12-03,2022-12-08,Standard Class,CUST-11000,Jack Johnson,Corporate,United States,Denver,Colorado,CO,West,MEN-996,Clothing,Men's Apparel,Men's Apparel Model 996,47.88,2,0.1,4.63
ORD-2022-001520,2022-12-03,2022-12-09,Standard Class,CUST-10882,Carlos Walker,Consumer,United States,Norfolk,Virginia,VA,East,PAP-928,Office Supplies,Paper,Paper Model 928,15.97,1,0.4,1.4
ORD-2022-001664,2022-12-03,2022-12-08,Standard Class,CUST-11267,Ravi Young,Consumer,United States,Portland,Oregon,OR,West,MEN-527,Clothing,Men's Apparel,Men's Apparel Model 527,120.8,3,0.15,10.95
ORD-2022-001976,2022-12-03,2022-12-08,Standard Class,CUST-10967,Wei Garcia,Consumer,United States,Springfield,Illinois,IL,Central,WOM-901,Clothing,Women's Apparel,Women's Apparel Model 901,114.7,4,0.2,15.16
ORD-2022-002431,2022-12-03,2022-12-05,Second Class,CUST-11352,Robert Khan,Corporate,United States,Eugene,Oregon,OR,West,CAM-348,Technology,Cameras,Camera Model 348,4554.71,4,0.1,630.33
ORD-2022-003055,2022-12-03,2022-12-07,Standard Class,CUST-11226,Robert Wilson,Corporate,United States,Phoenix,Arizona,AZ,West,FUR-650,Furniture,Furnishings,Furnishing Model 650,264.45,3,0.4,-23.84
ORD-2022-003611,2022-12-03,2022-12-09,Standard Class,CUST-10524,Chen Patel,Consumer,United States,San Diego,California,CA,West,APP-926,Home & Kitchen,Appliances,Appliance Model 926,705.51,3,0.3,-50.52
ORD-2022-004044,2022-12-03,2022-12-08,Standard Class,CUST-10233,Wei Martinez,Corporate,United States,St. Paul,Minnesota,MN,Central,TAB-515,Furniture,Tables,Table Model 515,464.19,1,0.0,26.48
ORD-2022-004604,2022-12-03,2022-12-04,First Class,CUST-11323,Carlos Nguyen,Consumer,United States,Denver,Colorado,CO,West,STO-725,Office Supplies,Storage,Storage Model 725,599.31,5,0.0,143.81
ORD-2022-005327,2022-12-03,2022-12-06,Second Class,CUST-10492,Carlos Taylor,Corporate,United States,Boston,Massachusetts,MA,East,ACC-968,Technology,Accessories,Accessorie Model 968,87.97,4,0.0,25.64
ORD-2022-008800,2022-12-03,2022-12-05,First Class,CUST-11277,Nina Patel,Corporate,United States,Newark,New Jersey,NJ,East,BOO-911,Furniture,Bookcases,Bookcase Model 911,236.06,1,0.15,-14.3
ORD-2022-009291,2022-12-03,2022-12-07,Standard Class,CUST-10593,Wei Martinez,Consumer,United States,Seattle,Washington,WA,West,LAB-981,Office Supplies,Labels,Label Model 981,11.29,1,0.0,2.93
ORD-2022-009811,2022-12-03,2022-12-07,Standard Class,CUST-10650,Omar Davis,Home Office,United States,Raleigh,North Carolina,NC,South,LAP-913,Technology,Laptops,Laptop Model 913,1272.69,1,0.0,135.81
ORD-2022-000482,2022-12-04,2022-12-06,Second Class,CUST-10140,Emma Wilson,Corporate,United States,Boulder,Colorado,CO,West,WOM-771,Clothing,Women's Apparel,Women's Apparel Model 771,179.0,1,0.0,51.02
ORD-2022-000996,2022-12-04,2022-12-06,Second Class,CUST-10438,Ananya Chang,Corporate,United States,Jersey City,New Jersey,NJ,East,MEN-101,Clothing,Men's Apparel,Men's Apparel Model 101,86.15,1,0.0,18.67
ORD-2022-001486,2022-12-04,2022-12-06,Second Class,CUST-10915,Olivia Young,Consumer,United States,Buffalo,New York,NY,East,APP-209,Home & Kitchen,Appliances,Appliance Model 209,462.17,1,0.2,31.48
ORD-2022-003390,2022-12-04,2022-12-10,Standard Class,CUST-10106,Sara Davis,Corporate,United States,Eugene,Oregon,OR,West,CHA-241,Furniture,Chairs,Chair Model 241,2142.16,5,0.3,-162.6
ORD-2022-003931,2022-12-04,2022-12-10,Standard Class,CUST-10386,James Chang,Consumer,United States,Seattle,Washington,WA,West,STO-940,Office Supplies,Storage,Storage Model 940,68.66,1,0.15,7.77
ORD-2022-005118,2022-12-04,2022-12-08,Second Class,CUST-10932,Elena Davis,Corporate,United States,Detroit,Michigan,MI,Central,ACC-502,Technology,Accessories,Accessorie Model 502,205.83,2,0.0,66.26
ORD-2022-005121,2022-12-04,2022-12-07,Second Class,CUST-10801,Ravi Rossi,Home Office,United States,Boston,Massachusetts,MA,East,CAM-945,Technology,Cameras,Camera Model 945,1018.2,1,0.0,119.28
ORD-2022-005393,2022-12-04,2022-12-09,Standard Class,CUST-11280,Carlos Brown,Corporate,United States,Las Vegas,Nevada,NV,West,TAB-812,Furniture,Tables,Table Model 812,1108.64,4,0.4,-198.97
ORD-2022-006269,2022-12-04,2022-12-10,Standard Class,CUST-10083,Noah Garcia,Consumer,United States,Richmond,Virginia,VA,East,BIN-660,Office Supplies,Binders,Binder Model 660,67.21,3,0.2,14.46
ORD-2022-007121,2022-12-04,2022-12-09,Standard Class,CUST-10263,Ava Patel,Consumer,United States,Philadelphia,Pennsylvania,PA,East,LAP-497,Technology,Laptops,Laptop Model 497,1039.02,1,0.4,-149.63
ORD-2022-008225,2022-12-04,2022-12-08,Standard Class,CUST-10519,Lucas Clark,Home Office,United States,Charlotte,North Carolina,NC,South,ACC-586,Technology,Accessories,Accessorie Model 586,216.96,3,0.0,55.86
ORD-2022-008284,2022-12-04,2022-12-11,Standard Class,CUST-11280,Carlos Brown,Corporate,United States,Nashville,Tennessee,TN,South,WOM-915,Clothing,Women's Apparel,Women's Apparel Model 915,216.63,2,0.2,29.63
ORD-2022-008542,2022-12-04,2022-12-07,Second Class,CUST-11277,Nina Patel,Corporate,United States,St. Louis,Missouri,MO,Central,ACC-187,Technology,Accessories,Accessorie Model 187,87.49,4,0.15,20.43
